state_abbr,state_fips,place_fips,stpl_fips,city_name,metric_name,group_name,metric_number,group_number,num,denom,est,lci,uci,county_indicator,educ_indicator,multiplier_indicator,data_yr_type,geo_level,Date of export to MySQL database,version,NOTE - NCHS Disclaimer
TX,48,827684,4827684,Frisco,Absenteeism,black,1,5,228,4469,5.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,829000,4829000,Garland,Absenteeism,black,1,5,1628,6742,24.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,830464,4830464,Grand Prairie,Absenteeism,black,1,5,442,3604,12.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,835000,4835000,Houston,Absenteeism,black,1,5,9195,47558,19.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,837000,4837000,Irving,Absenteeism,black,1,5,740,5684,13,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,839148,4839148,Killeen,Absenteeism,black,1,5,1149,5821,19.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,841464,4841464,Laredo,Absenteeism,black,1,5,20,64,31.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,841980,4841980,League City,Absenteeism,black,1,5,71,1249,5.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,842508,4842508,Lewisville,Absenteeism,black,1,5,386,2540,15.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,843888,4843888,Longview,Absenteeism,black,1,5,380,2724,14,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,845000,4845000,Lubbock,Absenteeism,black,1,5,330,2087,15.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,845384,4845384,McAllen,Absenteeism,black,1,5,16,65,24.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,845744,4845744,McKinney,Absenteeism,black,1,5,261,2689,9.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,847892,4847892,Mesquite,Absenteeism,black,1,5,586,7125,8.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,848072,4848072,Midland,Absenteeism,black,1,5,255,1031,24.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,848768,4848768,Mission,Absenteeism,black,1,5,6,20,30,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,848804,4848804,Missouri City,Absenteeism,black,1,5,491,5159,9.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,853388,4853388,Odessa,Absenteeism,black,1,5,231,1151,20.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,856000,4856000,Pasadena,Absenteeism,black,1,5,190,760,25,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,856348,4856348,Pearland,Absenteeism,black,1,5,380,2677,14.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,857200,4857200,Pharr,Absenteeism,black,1,5,2,14,14.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,858016,4858016,Plano,Absenteeism,black,1,5,523,5586,9.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,861796,4861796,Richardson,Absenteeism,black,1,5,484,2908,16.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,863500,4863500,Round Rock,Absenteeism,black,1,5,260,1756,14.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,864472,4864472,San Angelo,Absenteeism,black,1,5,53,482,11,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,865000,4865000,San Antonio,Absenteeism,black,1,5,1453,8897,16.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,870808,4870808,Sugar Land,Absenteeism,black,1,5,145,2375,6.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,874144,4874144,Tyler,Absenteeism,black,1,5,565,3424,16.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,876000,4876000,Waco,Absenteeism,black,1,5,544,2802,19.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,879000,4879000,Wichita Falls,Absenteeism,black,1,5,237,955,24.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,943660,4943660,Layton,Absenteeism,black,1,5,24,176,13.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,955980,4955980,Ogden,Absenteeism,black,1,5,75,255,29.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,957300,4957300,Orem,Absenteeism,black,1,5,35,99,35.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,962470,4962470,Provo,Absenteeism,black,1,5,30,140,21.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,965330,4965330,St. George,Absenteeism,black,1,5,51,151,33.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,967000,4967000,Salt Lake City,Absenteeism,black,1,5,79,568,13.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,967440,4967440,Sandy,Absenteeism,black,1,5,23,219,10.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,982950,4982950,West Jordan,Absenteeism,black,1,5,105,292,36,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,983470,4983470,West Valley City,Absenteeism,black,1,5,91,562,16.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VT,50,10675,5010675,Burlington,Absenteeism,black,1,5,19,335,5.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,101000,5101000,Alexandria,Absenteeism,black,1,5,528,3095,17.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,116000,5116000,Chesapeake,Absenteeism,black,1,5,1121,8858,12.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,135000,5135000,Hampton,Absenteeism,black,1,5,978,6315,15.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,147672,5147672,Lynchburg,Absenteeism,black,1,5,550,3176,17.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,156000,5156000,Newport News,Absenteeism,black,1,5,2674,11935,22.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,157000,5157000,Norfolk,Absenteeism,black,1,5,2799,9601,29.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,164000,5164000,Portsmouth,Absenteeism,black,1,5,2005,10039,20,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,167000,5167000,Richmond,Absenteeism,black,1,5,3191,9972,32,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,168000,5168000,Roanoke,Absenteeism,black,1,5,843,3080,27.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,176432,5176432,Suffolk,Absenteeism,black,1,5,783,4903,16,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
VA,51,182000,5182000,Virginia Beach,Absenteeism,black,1,5,1534,9842,15.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,303180,5303180,Auburn,Absenteeism,black,1,5,339,827,41,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,305210,5305210,Bellevue,Absenteeism,black,1,5,79,509,15.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,305280,5305280,Bellingham,Absenteeism,black,1,5,28,94,29.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,322640,5322640,Everett,Absenteeism,black,1,5,147,400,36.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,323515,5323515,Federal Way,Absenteeism,black,1,5,526,1715,30.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,335275,5335275,Kennewick,Absenteeism,black,1,5,50,322,15.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,335415,5335415,Kent,Absenteeism,black,1,5,632,1853,34.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,357745,5357745,Renton,Absenteeism,black,1,5,569,1640,34.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,363000,5363000,Seattle,Absenteeism,black,1,5,1845,5474,33.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,367000,5367000,Spokane,Absenteeism,black,1,5,196,530,37,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,367167,5367167,Spokane Valley,Absenteeism,black,1,5,149,313,47.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,370000,5370000,Tacoma,Absenteeism,black,1,5,2070,2812,73.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,374060,5374060,Vancouver,Absenteeism,black,1,5,305,740,41.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WA,53,380010,5380010,Yakima,Absenteeism,black,1,5,50,136,36.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WV,54,414600,5414600,Charleston,Absenteeism,black,1,5,336,918,36.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WI,55,502375,5502375,Appleton,Absenteeism,black,1,5,132,566,23.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WI,55,531000,5531000,Green Bay,Absenteeism,black,1,5,466,1179,39.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WI,55,539225,5539225,Kenosha,Absenteeism,black,1,5,559,1705,32.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WI,55,548000,5548000,Madison,Absenteeism,black,1,5,1159,3003,38.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WI,55,553000,5553000,Milwaukee,Absenteeism,black,1,5,8492,14433,58.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WI,55,566000,5566000,Racine,Absenteeism,black,1,5,1094,2201,49.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WI,55,584250,5584250,Waukesha,Absenteeism,black,1,5,208,699,29.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
WY,56,613900,5613900,Cheyenne,Absenteeism,black,1,5,73,282,25.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
DE,10,77580,1077580,Wilmington,Absenteeism,hispanic,1,6,219,857,25.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
DC,11,150000,1150000,Washington,Absenteeism,hispanic,1,6,2259,4190,53.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,207300,1207300,Boca Raton,Absenteeism,hispanic,1,6,235,2827,8.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,207875,1207875,Boynton Beach,Absenteeism,hispanic,1,6,127,1249,10.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,210275,1210275,Cape Coral,Absenteeism,hispanic,1,6,1017,5123,19.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,212875,1212875,Clearwater,Absenteeism,hispanic,1,6,318,1353,23.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,214400,1214400,Coral Springs,Absenteeism,hispanic,1,6,779,6240,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,216475,1216475,Davie,Absenteeism,hispanic,1,6,419,3993,10.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,216725,1216725,Deerfield Beach,Absenteeism,hispanic,1,6,114,864,13.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,217200,1217200,Deltona,Absenteeism,hispanic,1,6,594,2811,21.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,224000,1224000,Fort Lauderdale,Absenteeism,hispanic,1,6,431,2177,19.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,225175,1225175,Gainesville,Absenteeism,hispanic,1,6,199,852,23.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,230000,1230000,Hialeah,Absenteeism,hispanic,1,6,2645,13160,20.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,232000,1232000,Hollywood,Absenteeism,hispanic,1,6,962,7640,12.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,235000,1235000,Jacksonville,Absenteeism,hispanic,1,6,1878,9379,20,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,238250,1238250,Lakeland,Absenteeism,hispanic,1,6,151,1733,8.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,239425,1239425,Largo,Absenteeism,hispanic,1,6,54,437,12.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,239550,1239550,Lauderhill,Absenteeism,hispanic,1,6,43,134,32.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,243975,1243975,Melbourne,Absenteeism,hispanic,1,6,82,656,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,245000,1245000,Miami,Absenteeism,hispanic,1,6,4067,17867,22.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,245025,1245025,Miami Beach,Absenteeism,hispanic,1,6,856,2905,29.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,245060,1245060,Miami Gardens,Absenteeism,hispanic,1,6,219,823,26.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,245975,1245975,Miramar,Absenteeism,hispanic,1,6,431,3513,12.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,253000,1253000,Orlando,Absenteeism,hispanic,1,6,2643,10491,25.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,254000,1254000,Palm Bay,Absenteeism,hispanic,1,6,215,1352,15.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,254200,1254200,Palm Coast,Absenteeism,hispanic,1,6,245,962,25.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,255775,1255775,Pembroke Pines,Absenteeism,hispanic,1,6,1324,10719,12.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,257425,1257425,Plantation,Absenteeism,hispanic,1,6,271,1880,14.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,258050,1258050,Pompano Beach,Absenteeism,hispanic,1,6,242,1673,14.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,258715,1258715,Port St. Lucie,Absenteeism,hispanic,1,6,1005,4187,24,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,263000,1263000,St. Petersburg,Absenteeism,hispanic,1,6,417,1720,24.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,269700,1269700,Sunrise,Absenteeism,hispanic,1,6,212,1275,16.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,270600,1270600,Tallahassee,Absenteeism,hispanic,1,6,200,929,21.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,271000,1271000,Tampa,Absenteeism,hispanic,1,6,2329,10704,21.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
FL,12,276600,1276600,West Palm Beach,Absenteeism,hispanic,1,6,434,5567,7.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,301052,1301052,Albany,Absenteeism,hispanic,1,6,16,160,10,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,303440,1303440,Athens,Absenteeism,hispanic,1,6,259,1324,19.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,304000,1304000,Atlanta,Absenteeism,hispanic,1,6,469,2309,20.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,304204,1304204,Augusta,Absenteeism,hispanic,1,6,89,453,19.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,319000,1319000,Columbus,Absenteeism,hispanic,1,6,269,2203,12.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,342425,1342425,Johns Creek,Absenteeism,hispanic,1,6,66,666,9.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,349000,1349000,Macon,Absenteeism,hispanic,1,6,16,115,13.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,367284,1367284,Roswell,Absenteeism,hispanic,1,6,217,1674,13,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,368516,1368516,Sandy Springs,Absenteeism,hispanic,1,6,259,1537,16.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,369000,1369000,Savannah,Absenteeism,hispanic,1,6,51,430,11.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
GA,13,380508,1380508,Warner Robins,Absenteeism,hispanic,1,6,117,950,12.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
ID,16,608830,1608830,Boise City,Absenteeism,hispanic,1,6,213,3246,6.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
ID,16,652120,1652120,Meridian,Absenteeism,hispanic,1,6,141,1841,7.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
ID,16,656260,1656260,Nampa,Absenteeism,hispanic,1,6,916,5189,17.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,702154,1702154,Arlington Heights,Absenteeism,hispanic,1,6,202,1052,19.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,703012,1703012,Aurora,Absenteeism,hispanic,1,6,2429,17840,13.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,706613,1706613,Bloomington,Absenteeism,hispanic,1,6,271,1042,26,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,707133,1707133,Bolingbrook,Absenteeism,hispanic,1,6,163,3685,4.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,712385,1712385,Champaign,Absenteeism,hispanic,1,6,4,790,0.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,714000,1714000,Chicago,Absenteeism,hispanic,1,6,23628,73569,32.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,714351,1714351,Cicero,Absenteeism,hispanic,1,6,2186,9893,22.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,718823,1718823,Decatur,Absenteeism,hispanic,1,6,61,219,27.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,723074,1723074,Elgin,Absenteeism,hispanic,1,6,2208,8589,25.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,724582,1724582,Evanston,Absenteeism,hispanic,1,6,700,1834,38.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,738570,1738570,Joliet,Absenteeism,hispanic,1,6,2407,12305,19.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,751622,1751622,Naperville,Absenteeism,hispanic,1,6,317,2484,12.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,757225,1757225,Palatine,Absenteeism,hispanic,1,6,1039,4153,25,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,759000,1759000,Peoria,Absenteeism,hispanic,1,6,339,1322,25.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,765000,1765000,Rockford,Absenteeism,hispanic,1,6,892,6313,14.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,768003,1768003,Schaumburg,Absenteeism,hispanic,1,6,306,1856,16.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,772000,1772000,Springfield,Absenteeism,hispanic,1,6,52,347,15,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IL,17,779293,1779293,Waukegan,Absenteeism,hispanic,1,6,2753,9527,28.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,805860,1805860,Bloomington,Absenteeism,hispanic,1,6,44,244,18,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,810342,1810342,Carmel,Absenteeism,hispanic,1,6,34,330,10.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,822000,1822000,Evansville,Absenteeism,hispanic,1,6,84,657,12.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,823278,1823278,Fishers,Absenteeism,hispanic,1,6,219,1146,19.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,825000,1825000,Fort Wayne,Absenteeism,hispanic,1,6,355,2285,15.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,827000,1827000,Gary,Absenteeism,hispanic,1,6,45,319,14.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,831000,1831000,Hammond,Absenteeism,hispanic,1,6,875,4166,21,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,836003,1836003,Indianapolis,Absenteeism,hispanic,1,6,3065,16813,18.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,840788,1840788,Lafayette,Absenteeism,hispanic,1,6,111,1878,5.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,851876,1851876,Muncie,Absenteeism,hispanic,1,6,24,261,9.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IN,18,871000,1871000,South Bend,Absenteeism,hispanic,1,6,598,2396,25,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,912000,1912000,Cedar Rapids,Absenteeism,hispanic,1,6,205,846,24.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,919000,1919000,Davenport,Absenteeism,hispanic,1,6,527,1901,27.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,921000,1921000,Des Moines,Absenteeism,hispanic,1,6,822,6762,12.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,938595,1938595,Iowa City,Absenteeism,hispanic,1,6,165,781,21.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,973335,1973335,Sioux City,Absenteeism,hispanic,1,6,613,3851,15.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
IA,19,982425,1982425,Waterloo,Absenteeism,hispanic,1,6,188,645,29.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,36000,2036000,Kansas City,Absenteeism,hispanic,1,6,1916,9849,19.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,38900,2038900,Lawrence,Absenteeism,hispanic,1,6,163,1042,15.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,52575,2052575,Olathe,Absenteeism,hispanic,1,6,123,2222,5.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,53775,2053775,Overland Park,Absenteeism,hispanic,1,6,264,3585,7.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,71000,2071000,Topeka,Absenteeism,hispanic,1,6,736,2536,29,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KS,20,79000,2079000,Wichita,Absenteeism,hispanic,1,6,2104,8743,24.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KY,21,146027,2146027,Lexington,Absenteeism,hispanic,1,6,709,3734,19,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
KY,21,148006,2148006,Louisville,Absenteeism,hispanic,1,6,1515,5303,28.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,205000,2205000,Baton Rouge,Absenteeism,hispanic,1,6,308,1091,28.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,239475,2239475,Kenner,Absenteeism,hispanic,1,6,94,217,43.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,240735,2240735,Lafayette,Absenteeism,hispanic,1,6,58,489,11.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,241155,2241155,Lake Charles,Absenteeism,hispanic,1,6,37,179,20.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,255000,2255000,New Orleans,Absenteeism,hispanic,1,6,260,1434,18.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
LA,22,270000,2270000,Shreveport,Absenteeism,hispanic,1,6,36,462,7.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
ME,23,360545,2360545,Portland,Absenteeism,hispanic,1,6,72,294,24.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MD,24,404000,2404000,Baltimore,Absenteeism,hispanic,1,6,821,1529,53.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,507000,2507000,Boston,Absenteeism,hispanic,1,6,3581,10219,35,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,509000,2509000,Brockton,Absenteeism,hispanic,1,6,795,2502,31.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,511000,2511000,Cambridge,Absenteeism,hispanic,1,6,199,764,26,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,523000,2523000,Fall River,Absenteeism,hispanic,1,6,686,1645,41.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,534550,2534550,Lawrence,Absenteeism,hispanic,1,6,2596,11527,22.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,537000,2537000,Lowell,Absenteeism,hispanic,1,6,394,2134,18.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,537490,2537490,Lynn,Absenteeism,hispanic,1,6,1293,7488,17.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,545000,2545000,New Bedford,Absenteeism,hispanic,1,6,1093,3613,30.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,545560,2545560,Newton,Absenteeism,hispanic,1,6,134,918,14.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,555745,2555745,Quincy,Absenteeism,hispanic,1,6,131,452,29,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,562535,2562535,Somerville,Absenteeism,hispanic,1,6,232,1112,20.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,567000,2567000,Springfield,Absenteeism,hispanic,1,6,3602,12687,28.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MA,25,582000,2582000,Worcester,Absenteeism,hispanic,1,6,741,4775,15.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
